id,date,store_nbr,family,sales,onpromotion,dcoilwtico,holiday,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)",sales_lag_1,sales_lag_7
2423031,2016-09-24,45,CELEBRATION,63.0,2,44.36,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9917226741361015,-0.12839835514655065,0.2546711202412282,-0.9670277247913205,0.9263239682514953,0.37672789363518433,-0.4925480679538634,0.8702852410301558,45.0,76.0
2111564,2016-04-02,6,PET SUPPLIES,13.0,0,35.36,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999631612477099,-0.008583481082086933,-0.017166329754707124,-0.9998526477050269,-0.999668467514313,0.025747913654988634,0.03432760051324301,0.9994106342455054,15.0,5.0
2387542,2016-09-04,49,PERSONAL CARE,810.0,6,44.39,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8906165093267404,-0.45475513555610575,0.810024862854775,-0.5863955333706958,0.15389057670406286,0.988087896091077,-0.9499899229945011,-0.3122805568857944,717.0,674.0
50413,2013-01-29,23,"LIQUOR,WINE,BEER",18.0,0,97.62,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4635502709028509,0.886070621534138,0.8214765533024142,0.5702422926917871,0.9922222094179323,0.12447926388678937,0.9368813462954315,-0.3496474552512284,38.0,15.0
1697068,2015-08-13,26,EGGS,22.0,0,42.27,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.655156357209085,-0.7554933140726804,0.989932495087353,0.14154029521704348,-0.840618405634479,0.5416278206559803,0.2802306751992168,-0.9599326896597443,35.0,26.0
2172184,2016-05-06,7,PERSONAL CARE,221.0,4,44.58,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.829677013552619,-0.5582437220268646,-0.9263239682514948,-0.3767278936351856,0.20455206612620003,0.978855685095358,0.6979441547663443,-0.7161521883143925,192.0,198.0
2161862,2016-05-01,17,SEAFOOD,35.0,0,45.98,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8744809578310397,-0.4850598461951961,-0.8483511978123038,-0.5294338912181854,-0.0514787547703473,0.9986740898848304,0.8982917515547532,-0.4393995096591412,16.0,19.0
1164816,2014-10-17,41,HOME AND KITCHEN I,10.0,0,82.8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.965739937654855,0.25951179706979943,-0.5012418134457749,-0.8653072543632064,0.7055836101071786,-0.7086266782644589,0.8674563547295961,0.4975132889071819,8.0,10.0
956480,2014-06-22,46,DAIRY,2381.0,0,107.95,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1797665857255624,-0.9837092937736097,-0.3536761221763721,0.935367949313148,0.5160623910158538,-0.8565509959010029,-0.6616346182422791,0.7498264012045678,2016.0,1736.0
2111862,2016-04-03,14,PLAYERS AND ELECTRONICS,6.0,0,35.36,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.999668467514313,-0.025747913654988536,-0.05147875477034649,-0.9986740898848305,-0.9970175264485267,0.07717546212664607,0.10282099713736031,0.9946998756145891,8.0,11.0
752776,2014-02-28,30,GROCERY II,3.0,0,102.88,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8406184056344782,0.5416278206559814,0.9106046300942162,-0.4132786077829042,0.14579919691987467,-0.9893142039703663,-0.7526668275320083,-0.6584015846980489,2.0,2.0
242487,2013-05-17,13,BEVERAGES,648.0,0,95.72,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.717676913675962,-0.6963762255968722,-0.9995462806873573,-0.03012030484690836,0.6744436188329453,0.7383263540031066,0.060213277365793266,-0.9981855344718586,718.0,646.0
1080916,2014-08-31,38,BABY CARE,0.0,0,97.86,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8543221697498269,-0.5197438121555157,0.8880573226294932,-0.45973273945210413,-0.06880242680232,0.9976303053065857,-0.816538051445916,-0.5772916165517274,0.0,0.0
1693764,2015-08-11,33,CELEBRATION,7.0,0,43.11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6287628145958345,-0.7775971469736268,0.9778483415056568,0.2093146459630485,-0.8919813464595485,0.4520722039323043,0.40935595881562137,-0.9123747579707273,11.0,34.0
1035089,2014-08-05,51,FROZEN FOODS,208.685,1,97.34,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5452404385406511,-0.8382797052177743,0.9141279881853339,0.40542572835999696,-0.9873494423939863,0.1585593851031354,0.7412220108485954,-0.671259957567532,203.479,166.0
457631,2013-09-14,49,LAWN AND GARDEN,12.0,0,108.31,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9536809966304455,-0.300819807635668,0.5737722679043255,-0.8190148866680794,0.6084768701151251,0.7935716089521482,-0.9398560579418961,0.34157076916785384,11.0,22.0
1119081,2014-09-21,9,HOME CARE,695.0,0,92.43,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9829265519799822,-0.18399835165767986,0.36171373072976704,-0.9322892131745135,0.8498170915275278,0.5270777086423722,-0.6744436188329448,0.7383263540031071,540.0,711.0
1734643,2015-09-03,3,SCHOOL AND OFFICE SUPPLIES,0.0,0,46.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8800122039735356,-0.4749510720670502,0.8359254794186368,-0.5488429582847194,0.08596479873744685,0.9962981749346077,-0.9175836260593939,-0.3975428142825554,1.0,0.0
2392140,2016-09-07,29,BEVERAGES,4200.0,18,45.47,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9128458599921354,-0.40830434224389367,0.7454378568683006,-0.6665751282095627,0.304114832327517,0.9526353808033828,-0.9937806700284982,-0.11135519690481001,2560.0,3687.0
855282,2014-04-26,7,LINGERIE,6.0,0,100.85,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9175836260593938,-0.3975428142825558,-0.7295575540864874,-0.6839194216246107,-0.33752289959411347,0.941317317512847,0.9979171608653922,-0.06450844944931576,7.0,7.0
2471428,2016-10-21,52,PERSONAL CARE,0.0,0,50.61,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9444892287836614,0.3285423819108344,-0.6206094818274223,-0.7841198065767109,0.5366961939916013,-0.8437755598231851,0.9732643737003822,0.22968774213179688,0.0,0.0
138708,2013-03-19,50,DELI,329.168,0,92.44,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970063921851507,0.24284972209593583,0.47115950767386416,-0.8820480249558534,-0.7412220108485954,-0.6712599575675318,-0.8311706263658084,0.5560174366570438,387.034,302.975
1219198,2014-11-17,18,GROCERY II,9.0,0,75.64,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6994583270516471,0.7146733860429608,-0.9997685019798909,0.021516097436221987,-0.7295575540864879,-0.6839194216246102,-0.04302223300453006,-0.99907411510223,31.0,13.0
1922334,2015-12-17,46,HOME CARE,530.0,2,34.98,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2553532951161872,0.9668478136052775,-0.4937755501599776,0.8695893893466108,-0.6994583270516481,0.7146733860429599,-0.8587639582758034,0.5123714121284229,511.0,395.0
2124773,2016-04-10,27,BEAUTY,7.0,0,39.74,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9893724130196829,-0.14540367380368988,-0.287716767226167,-0.9577155432887803,-0.9057022630804715,0.42391439070986053,0.5511016400746002,0.8344381237138473,4.0,9.0
32362,2013-01-19,17,"LIQUOR,WINE,BEER",78.0,0,95.61,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.304921224656289,0.9523775757303975,0.5808002734538008,0.8140460935082179,0.8013610881746766,0.5981809144059165,0.9455963874271425,0.32534208471198034,56.0,90.0
557978,2013-11-10,15,HARDWARE,1.0,0,94.56,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7802958510707755,0.6254105729852464,-0.9760105506323683,-0.2177232303965316,-0.44051878435049596,-0.8977433935342333,0.4250003399695536,-0.9051931898913976,0.0,0.0
734770,2014-02-18,25,PERSONAL CARE,70.0,0,102.54,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354170229639855,0.6776147890466889,0.9966589017541702,-0.08167639533042241,0.615284599963328,-0.7883050558305252,-0.16280701293851646,-0.9866579328916572,67.0,84.0
1535309,2015-05-14,37,HOME APPLIANCES,0.0,0,59.89,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7526668275320085,-0.6584015846980488,-0.9911140639934546,-0.13301470653419636,0.5524353131676191,0.8335557718385702,0.26366549272800816,-0.9646141756912432,0.0,0.0
1401396,2015-02-28,3,HOME CARE,0.0,0,49.84,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8406184056344782,0.5416278206559814,0.9106046300942162,-0.4132786077829042,0.14579919691987467,-0.9893142039703663,-0.7526668275320083,-0.6584015846980489,0.0,0.0
1859409,2015-11-12,30,MEATS,72.377,14,41.74,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7583058084785625,0.6518989958787125,-0.9886775902323404,-0.15005539834465284,-0.5307300481619346,-0.8475409228928303,0.2967128192734906,-0.9549667548552551,38.593,144.06999
1545442,2015-05-20,21,LADIESWEAR,0.0,0,58.96,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6807734094770165,-0.7324940716135786,-0.9973249731081556,0.07309512989807687,0.7802958510707746,0.6254105729852475,-0.1457991969198733,-0.9893142039703665,0.0,0.0
506773,2013-10-12,28,PERSONAL CARE,173.0,0,102.17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9844738167520923,0.17553149042142777,-0.3456123126707326,-0.9383773917408644,0.8631421280499123,-0.5049610547215188,0.6486295610349804,0.7611042586607755,154.0,220.0
185539,2013-04-15,15,GROCERY II,9.0,0,88.75,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9760105506323683,-0.21772323039653177,-0.42500033996955394,-0.9051931898913975,-0.7909456567567774,0.6118864012687242,0.7694148268839378,0.6387494220515272,10.0,9.0
2286848,2016-07-10,24,HARDWARE,1.0,0,45.37,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1369060579234755,-0.9905840354577969,0.27123391067291047,0.962513462607708,-0.4004539056512667,-0.9163169044870046,0.5221325810768257,0.8528643314021592,1.0,2.0
981122,2014-07-06,37,SEAFOOD,21.902,0,104.76,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.060213277365792774,-0.9981855344718586,0.12020804489935226,0.9927487224577403,-0.17976658572556148,-0.9837092937736099,0.23867276600594928,0.9711000518829506,20.358,21.744999
1640177,2015-07-12,3,FROZEN FOODS,521.733,2,52.74,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16280701293851646,-0.9866579328916572,0.3212696616923639,0.9469877530760755,-0.47115950767386255,-0.8820480249558543,0.6084768701151251,0.7935716089521482,526.75,571.75
1167486,2014-10-19,17,GROCERY I,4984.0,2,82.8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9562348265919058,0.2926003356333479,-0.5595892624101757,-0.8287700871745043,0.6287628145958365,-0.7775971469736253,0.9275416835791959,0.37371971479047095,4104.0,4424.0
1734744,2015-09-03,33,AUTOMOTIVE,10.0,0,46.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8800122039735356,-0.4749510720670502,0.8359254794186368,-0.5488429582847194,0.08596479873744685,0.9962981749346077,-0.9175836260593939,-0.3975428142825554,7.0,8.0
826838,2014-04-10,9,MAGAZINES,0.0,0,103.37,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9911140639934547,-0.1330147065341959,-0.2636654927280072,-0.9646141756912435,-0.9209712877166347,0.38963044953078774,0.5086709438521045,0.8609610158889943,0.0,0.0
2908301,2017-06-25,11,FROZEN FOODS,139.0,0,42.86,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12874817745258088,-0.99167731989929,-0.2553532951161872,0.9668478136052775,0.37770796520396555,-0.9259247771938496,-0.4937755501599776,0.8695893893466108,176.0,145.0
2485661,2016-10-29,52,BEAUTY,0.0,0,48.72,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8906165093267406,0.4547551355561054,-0.8100248628547747,-0.5863955333706964,0.15389057670406395,-0.9880878960910768,0.9499899229945016,-0.31228055688579304,0.0,0.0
475060,2013-09-24,38,PERSONAL CARE,176.0,0,103.22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9911140639934546,-0.13301470653419636,0.26366549272800816,-0.9646141756912432,0.9209712877166341,0.38963044953078924,-0.5086709438521061,0.8609610158889934,234.0,186.0
2188373,2016-05-16,11,FROZEN FOODS,65.0,4,47.72,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7221165966101163,-0.6917713646142218,-0.9990791668951153,-0.04290475819955472,0.6601521206712317,0.7511319308705199,0.085730500155695,-0.9963183634476754,123.0,78.0
1450305,2015-03-27,51,LINGERIE,0.0,0,48.83,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.994217906893952,0.10738134666416309,0.21352091543979612,-0.9769384927771817,-0.9483615800121716,-0.31719128858910595,-0.41719360261231697,0.9088176373395028,5.0,0.0
280212,2013-06-07,21,DELI,0.0,0,96.11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42500033996955416,-0.9051931898913974,-0.7694148268839381,0.6387494220515268,0.9679377830240643,-0.2511900638848191,-0.982926551979982,-0.18399835165768097,0.0,0.0
445824,2013-09-08,18,PLAYERS AND ELECTRONICS,0.0,0,110.62,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9175836260593934,-0.3975428142825566,0.7295575540864886,-0.6839194216246094,0.3375228995941111,0.9413173175128479,-0.997917160865392,-0.0645084494493194,0.0,0.0
2166874,2016-05-03,8,POULTRY,594.318,1,43.65,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573146280763325,-0.5147928015098304,-0.8826787983255471,-0.4699767430273207,0.05147875477034504,0.9986740898848305,0.8296770135526197,-0.5582437220268636,665.425,457.943
2464480,2016-10-17,9,CLEANING,1492.0,26,49.97,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9648061359537645,0.2629622026565149,-0.5074150932938457,-0.8617017599480681,0.6979441547663432,-0.7161521883143936,0.87448095783104,0.48505984619519565,2410.0,1477.0
2800334,2017-04-25,31,LAWN AND GARDEN,3.0,2,49.22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242907221930933,-0.38168922026665897,-0.7055836101071777,-0.7086266782644598,-0.38566340624360745,0.9226395488404875,0.9999907397361901,0.004303538296244311,2.0,3.0
2857226,2017-05-27,28,LAWN AND GARDEN,8.0,0,49.58,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.30901699437494723,0.9510565162951535,0.30901699437494773,-0.5877852522924728,-0.8090169943749477,18.0,0.0
1937577,2015-12-27,24,HOME AND KITCHEN I,21.0,0,37.62,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0859647987374467,0.9962981749346077,-0.17129314418147804,0.9852201067560605,-0.2553532951161868,0.9668478136052776,-0.33752289959411413,0.9413173175128468,24.0,66.0
635200,2013-12-23,31,HOME AND KITCHEN II,0.0,0,98.62,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.154308820664281,0.9880226656636976,-0.3049212246562888,0.9523775757303975,-0.44822934174041107,0.8939185965192568,-0.5808002734538005,0.8140460935082181,0.0,0.0
938769,2014-06-12,49,HOME CARE,0.0,0,107.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093225,-0.49002866642905824,-0.9873494423939866,0.1585593851031336,0.0,0.0
2360766,2016-08-20,48,GROCERY I,8108.0,39,48.48,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7454378568683003,-0.6665751282095631,0.9937806700284983,-0.11135519690480904,-0.5794210982045634,0.8150283375168116,-0.22132528438243299,-0.9752000402445824,5934.0,7091.0
368128,2013-07-26,38,GROCERY II,34.0,0,104.76,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3935902766564669,-0.9192859697186104,0.7236440382959126,0.6901733882429717,-0.9368813462954317,-0.34964745525122765,0.9988797155850335,-0.047321388322432476,28.0,21.0
599972,2013-12-03,42,SEAFOOD,0.0,0,95.83,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47873384011578907,0.8779600847008878,-0.840618405634479,0.5416278206559803,-0.9973249731081556,0.07309512989807726,-0.9106046300942151,-0.4132786077829067,0.0,0.0
2179889,2016-05-11,23,DAIRY,468.0,5,46.21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7787639308347607,-0.6273170968742938,-0.9770638564833508,-0.21294651993841573,0.4470937929851139,0.8944870822287956,0.41612469599147445,-0.9093075592922358,530.0,496.0
1644183,2015-07-14,41,MEATS,164.051,0,53.05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19667288979357622,-0.9804691603616321,0.38566340624360695,0.9226395488404876,-0.5595892624101773,-0.8287700871745033,0.7116566222817745,0.7025274741691572,145.17,143.516
1751810,2015-09-13,12,BREAD/BAKERY,247.0,30,44.75,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9483615800121716,-0.31719128858910595,0.6016240632249223,-0.798779372886365,0.5667017562911179,0.8239230057575541,-0.9611297838723006,0.2760969730974692,118.0,234.0
2321193,2016-07-29,38,CELEBRATION,20.0,0,41.54,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.44709379298511365,-0.8944870822287957,0.799839244739719,0.6002142805483687,-0.9837979515735162,-0.17928075881073613,0.9601498736716021,-0.27948563485160827,8.0,15.0
468733,2013-09-21,11,BABY CARE,0.0,0,104.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9829265519799822,-0.18399835165767986,0.36171373072976704,-0.9322892131745135,0.8498170915275278,0.5270777086423722,-0.6744436188329448,0.7383263540031071,0.0,0.0
2697487,2017-02-26,46,BABY CARE,0.0,0,53.99,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0.24702218048093594,-0.9690098257244061,-0.655156357209085,-0.7554933140726804,0.0,0.0
1809736,2015-10-15,37,HOME AND KITCHEN II,12.0,1,46.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,0.7748840413670405,-0.6321034111873489,0.7909456567567767,0.611886401268725,41.0,15.0
2893345,2017-06-16,41,BOOKS,0.0,0,44.73,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2802306751992163,-0.9599326896597445,-0.5380051715383,0.8429415373547827,0.7526668275320086,-0.6584015846980485,-0.9070138128026363,0.42110087079608893,0.0,0.0
1821479,2015-10-22,17,FROZEN FOODS,62.0,0,44.9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9398560579418956,0.34157076916785517,-0.642054713236563,-0.7666588193001597,0.5012418134457758,-0.865307254363206,0.984473816752092,0.1755314904214296,63.0,75.0
1645086,2015-07-15,18,BEVERAGES,2405.0,40,51.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2135209154397959,-0.9769384927771817,0.4171936026123165,0.908817637339503,-0.6016240632249218,-0.7987793728863655,0.7583058084785621,0.651898995878713,1830.0,2258.0
2449999,2016-10-09,51,GROCERY II,36.0,0,49.76,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9917226741361016,0.1283983551465503,-0.25467112024122746,-0.9670277247913207,0.9263239682514958,-0.3767278936351833,0.49254806795386213,0.8702852410301565,16.0,21.0
2429096,2016-09-28,15,SEAFOOD,6.0,0,47.07,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.998195433059714,-0.06004895851494849,0.11988119229922763,-0.9927882451625399,0.9837979515735162,0.17928075881073627,-0.23803327706148641,0.9712569994658312,4.0,11.0
1207681,2014-11-10,44,GROCERY II,43.0,0,77.43,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7802958510707755,0.6254105729852464,-0.9760105506323683,-0.2177232303965316,-0.44051878435049596,-0.8977433935342333,0.4250003399695536,-0.9051931898913976,111.0,107.0
1375650,2015-02-13,8,GROCERY I,3948.0,4,52.66,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6744436188329455,0.7383263540031065,0.995918996147179,0.09025161003104117,0.7961828637826158,-0.6050560696488488,0.1797665857255624,-0.9837092937736097,3435.0,3918.0
2644529,2017-01-28,10,DAIRY,305.0,10,53.18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4482293417404106,0.893918596519257,0.8013610881746766,0.5981809144059164,0.9844738167520922,0.175531490421428,0.9587178169872964,-0.2843591872810036,216.0,297.0
2796413,2017-04-23,21,PET SUPPLIES,2.0,0,49.64,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.47873384011578907,0.8779600847008878,0.989932495087353,0.14154029521704348,5.0,6.0
1881176,2015-11-24,41,FROZEN FOODS,86.658,1,40.89,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6084768701151264,0.7935716089521472,-0.9657399376548551,0.25951179706979915,-0.9242907221930933,-0.3816892202666591,-0.5012418134457746,-0.8653072543632068,116.161,149.461
2561029,2016-12-11,17,SCHOOL AND OFFICE SUPPLIES,0.0,0,51.51,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3527520865490951,0.9357168190404935,-0.6601521206712323,0.7511319308705194,-0.8826787983255479,0.4699767430273191,-0.9917226741361017,0.12839835514654957,0.0,0.0
850677,2014-04-24,28,BEVERAGES,672.0,1,102.2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9307239310379793,-0.3657225234972692,-0.6807734094770164,-0.7324940716135788,-0.43277559255043085,0.9015016841318841,0.9973249731081556,0.07309512989807736,516.0,746.0
2521202,2016-11-18,5,BEAUTY,7.0,1,45.69,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6855476064742156,0.7280278011569846,-0.998195433059714,0.06004895851494788,-0.7678804460365986,-0.640593178698177,-0.11988119229922642,-0.9927882451625402,4.0,3.0
386358,2013-08-05,49,PLAYERS AND ELECTRONICS,0.0,0,106.61,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5452404385406511,-0.8382797052177743,0.9141279881853339,0.40542572835999696,-0.9873494423939863,0.1585593851031354,0.7412220108485954,-0.671259957567532,0.0,0.0
2620985,2017-01-14,49,PET SUPPLIES,32.0,0,52.36,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2219215130041655,0.9750645322571948,0.4327755925504312,0.901501684131884,0.6220467484408675,0.7829801036770629,0.7802958510707755,0.6254105729852463,40.0,29.0
2172652,2016-05-07,2,SCHOOL AND OFFICE SUPPLIES,2.0,0,44.58,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8199717629247771,-0.5724039727378148,-0.9387101892619443,-0.3447073839879337,0.25467112024122934,0.9670277247913202,0.6471606673266059,-0.7623536388483905,1.0,1.0
1755004,2015-09-14,50,SCHOOL AND OFFICE SUPPLIES,41.0,1,44.07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9536809966304455,-0.300819807635668,0.5737722679043255,-0.8190148866680794,0.6084768701151251,0.7935716089521482,-0.9398560579418961,0.34157076916785384,67.0,132.0
1108476,2014-09-16,11,CELEBRATION,8.0,0,94.91,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9634705485641486,-0.26781430516217486,0.5160623910158538,-0.8565509959010029,0.687052767223665,0.7266075247685675,-0.8840675099433648,0.467359217158,74.0,15.0
1830494,2015-10-27,2,HOME APPLIANCES,0.0,0,43.21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9070138128026362,0.42110087079608916,-0.7638886127905421,-0.6453481132295509,0.2636654927280084,-0.9646141756912432,0.9859481499638306,-0.16705162550211763,0.0,0.0
1399351,2015-02-27,22,LADIESWEAR,0.0,0,49.84,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.831170626365808,0.5560174366570445,0.9242907221930933,-0.38168922026665897,0.19667288979357647,-0.980469160361632,-0.7055836101071777,-0.7086266782644598,0.0,0.0
1106422,2014-09-14,52,SCHOOL AND OFFICE SUPPLIES,0.0,0,92.18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9536809966304455,-0.300819807635668,0.5737722679043255,-0.8190148866680794,0.6084768701151251,0.7935716089521482,-0.9398560579418961,0.34157076916785384,0.0,0.0
2656427,2017-02-03,43,PET SUPPLIES,3.0,0,53.81,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5380051715382996,0.8429415373547828,0.9070138128026359,0.4211008707960896,0.9911140639934547,-0.13301470653419567,0.7638886127905428,-0.6453481132295501,6.0,1.0
2248306,2016-06-18,42,HOME AND KITCHEN II,13.0,0,48.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2380332770614858,-0.9712569994658313,-0.4623829729035152,0.8866803180227398,0.6601521206712322,-0.7511319308705195,-0.8199717629247776,0.5724039727378142,15.0,26.0
1488860,2015-04-18,33,SEAFOOD,1.0,0,55.71,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9634705485641488,-0.2678143051621742,-0.5160623910158526,-0.8565509959010037,-0.6870527672236668,0.7266075247685657,0.8840675099433635,0.46735921715800244,3.0,0.0
1861987,2015-11-13,52,POULTRY,0.0,0,40.69,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7469720876965558,0.6648553979642859,-0.9932568492674142,-0.11593459959550179,-0.5737722679043218,-0.819014886668082,0.23030567023061466,-0.9731183372332614,0.0,0.0
175982,2013-04-09,46,PET SUPPLIES,0.0,0,94.18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932568492674143,-0.11593459959550041,-0.23030567023061196,-0.973118337233262,-0.9398560579418956,0.34157076916785517,0.4482293417404102,0.8939185965192572,0.0,0.0
1069125,2014-08-24,7,MEATS,502.375,0,93.61,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7856498550787144,-0.6186714032625032,0.9721181966290613,-0.23449138957041005,-0.4171936026123164,0.9088176373395032,-0.45590669350845936,-0.8900275764346763,410.822,404.669
2650961,2017-01-31,40,BREAD/BAKERY,422.0,4,52.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49377555015997715,0.869589389346611,0.8587639582758029,0.5123714121284237,0.9997685019798909,0.021516097436222476,0.8800122039735357,-0.47495107206704995,364.0,384.0
461981,2013-09-17,21,HARDWARE,0.0,0,105.36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9679377830240642,-0.25119006388481957,0.4862727071086906,-0.8738071036110805,0.7236440382959118,0.6901733882429725,-0.8498170915275285,0.5270777086423712,0.0,0.0
1414037,2015-03-07,34,LAWN AND GARDEN,0.0,0,49.61,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8996308696522433,0.43665123195606403,0.7856498550787147,-0.6186714032625031,-0.21352091543979546,-0.9769384927771818,-0.9721181966290612,-0.23449138957041052,0.0,3.0
