date,store_nbr,family,type,cluster,sales,onpromotion,dcoilwtico,holiday,before_holiday,after_holiday,special_day,store_closed,disaster,payday,sales_lag_1,sales_lag_2,sales_lag_7,pct_change,sales_window_7,sales_window_14,sales_window_30,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)","sin(9,freq=YE-DEC)","cos(9,freq=YE-DEC)","sin(10,freq=YE-DEC)","cos(10,freq=YE-DEC)","sin(11,freq=YE-DEC)","cos(11,freq=YE-DEC)","sin(12,freq=YE-DEC)","cos(12,freq=YE-DEC)"
6/27/2015,0,12,3,12,7.672292456,7,-0.324003582,0,0,0,0,0,0,0.000244141,7.70391021,7.621195163,7.839131648,0.08627451,7.650168701,7.677003342,7.706627909,0,0,0,0,1,0,0,0.09453675,-0.995521372,-0.18822671,0.982125606,0.280230675,-0.95993269,-0.369724543,0.929141411,0.455906694,-0.890027576,-0.538005172,0.842941537,0.6152846,-0.788305056,-0.687052767,0.726607525,0.752666828,-0.658401585,-0.811539059,0.584298174,0.863142128,-0.504961055,-0.907013813,0.421100871
6/28/2015,0,12,3,12,7.064759028,2,-0.324003582,0,0,0,0,0,0,0.00012207,7.672292456,7.70391021,6.753437919,-0.031137184,7.623292772,7.670561776,7.705907912,0,0,0,0,0,1,0,0.077386479,-0.99700117,-0.154308821,0.988022666,0.23030567,-0.973118337,-0.304921225,0.952377576,0.377707965,-0.925924777,-0.448229342,0.893918597,0.516062391,-0.856550996,-0.580800273,0.814046094,0.642054713,-0.766658819,-0.699458327,0.714673386,0.752666828,-0.658401585,-0.801361088,0.598180914
6/29/2015,0,12,3,12,7.754481547,2,-0.365750759,0,0,0,0,0,0,6.10E-05,7.064759028,7.672292456,7.804659297,-0.455519329,7.644919345,7.67219269,7.689798171,0,0,0,0,0,0,1,0.060213277,-0.998185534,-0.120208045,0.992748722,0.179766586,-0.983709294,-0.238672766,0.971100052,0.296712819,-0.954966755,-0.353676122,0.935367949,0.409355959,-0.912374758,-0.463550271,0.886070622,0.516062391,-0.856550996,-0.566701756,0.823923006,0.6152846,-0.788305056,-0.661634618,0.749826401
6/30/2015,0,12,3,12,7.787382026,4,-0.321272459,0,0,0,0,0,0,1,7.754481547,7.064759028,7.748028524,0.994011976,7.636683197,7.668961562,7.688195741,1,0,0,0,0,0,0,0.043022233,-0.999074115,-0.085964799,0.996298175,0.128748177,-0.99167732,-0.171293144,0.985220107,0.213520915,-0.976938493,-0.255353295,0.966847814,0.296712819,-0.954966755,-0.3375229,0.941317318,0.377707965,-0.925924777,-0.417193603,0.908817637,0.455906694,-0.890027576,-0.49377555,0.869589389
7/1/2015,0,12,3,12,7.945555428,4,-0.420373233,0,0,0,0,0,0,0.5,7.787382026,7.754481547,7.734121303,0.033462033,7.643072117,7.664882789,7.708096294,0,1,0,0,0,0,0,0.02581844,-0.999666649,-0.051619667,0.998666816,0.077386479,-0.99700117,-0.103101697,0.99467082,0.128748177,-0.99167732,-0.154308821,0.988022666,0.179766586,-0.983709294,-0.2051045,0.97874008,0.23030567,-0.973118337,-0.255353295,0.966847814,0.280230675,-0.95993269,-0.304921225,0.952377576
7/2/2015,0,12,3,12,7.856706793,4,-0.420763394,0,0,0,0,0,0,0.25,7.945555428,7.787382026,7.621195163,0.171440432,7.679251426,7.665519103,7.712950563,0,0,1,0,0,0,0,0.008606997,-0.999962959,-0.017213356,0.999851839,0.02581844,-0.999666649,-0.034421612,0.999407401,0.043022233,-0.999074115,-0.051619667,0.998666816,0.060213277,-0.998185534,-0.068802427,0.997630305,0.077386479,-0.99700117,-0.085964799,0.996298175,0.09453675,-0.995521372,-0.103101697,0.99467082
7/3/2015,0,12,3,12,8.012018239,6,-0.420763394,0,0,0,0,0,0,0.125,7.856706793,7.945555428,7.70391021,-0.085046067,7.714422453,7.688095368,7.713367677,0,0,0,1,0,0,0,-0.008606997,-0.999962959,0.017213356,0.999851839,-0.02581844,-0.999666649,0.034421612,0.999407401,-0.043022233,-0.999074115,0.051619667,0.998666816,-0.060213277,-0.998185534,0.068802427,0.997630305,-0.077386479,-0.99700117,0.085964799,0.996298175,-0.09453675,-0.995521372,0.103101697,0.99467082
7/4/2015,0,12,3,12,7.768956045,6,-0.420763394,0,0,0,0,0,0,0.0625,8.012018239,7.856706793,7.672292456,0.168086754,7.764174677,7.70879548,7.70442128,0,0,0,0,1,0,0,-0.02581844,-0.999666649,0.051619667,0.998666816,-0.077386479,-0.99700117,0.103101697,0.99467082,-0.128748177,-0.99167732,0.154308821,0.988022666,-0.179766586,-0.983709294,0.2051045,0.97874008,-0.23030567,-0.973118337,0.255353295,0.966847814,-0.280230675,-0.95993269,0.304921225,0.952377576
7/5/2015,0,12,3,12,6.747586527,9,-0.420763394,0,0,0,0,0,0,0.03125,7.768956045,8.012018239,7.064759028,-0.215848806,7.777313728,7.703265631,7.707886656,0,0,0,0,0,1,0,-0.043022233,-0.999074115,0.085964799,0.996298175,-0.128748177,-0.99167732,0.171293144,0.985220107,-0.213520915,-0.976938493,0.255353295,0.966847814,-0.296712819,-0.954966755,0.3375229,0.941317318,-0.377707965,-0.925924777,0.417193603,0.908817637,-0.455906694,-0.890027576,0.49377555,0.869589389
7/6/2015,0,12,3,12,7.38274645,4,-0.59438483,0,0,0,0,0,0,0.015625,6.747586527,7.768956045,7.754481547,-0.640169133,7.758089342,7.703104421,7.679081894,0,0,0,0,0,0,1,-0.060213277,-0.998185534,0.120208045,0.992748722,-0.179766586,-0.983709294,0.238672766,0.971100052,-0.296712819,-0.954966755,0.353676122,0.935367949,-0.409355959,-0.912374758,0.463550271,0.886070622,-0.516062391,-0.856550996,0.566701756,0.823923006,-0.6152846,-0.788305056,0.661634618,0.749826401
7/7/2015,0,12,3,12,0,0,-0.600237238,0,0,0,0,0,0,0.0078125,7.38274645,6.747586527,7.787382026,0.888366627,7.712890961,7.675512856,7.667142657,1,0,0,0,0,0,0,-0.077386479,-0.99700117,0.154308821,0.988022666,-0.23030567,-0.973118337,0.304921225,0.952377576,-0.377707965,-0.925924777,0.448229342,0.893918597,-0.516062391,-0.856550996,0.580800273,0.814046094,-0.642054713,-0.766658819,0.699458327,0.714673386,-0.752666828,-0.658401585,0.801361088,0.598180914
7/8/2015,0,12,3,12,7.978996371,6,-0.628328796,0,0,0,0,0,0,0.00390625,0,7.38274645,7.945555428,-1,7.545842682,7.59563863,7.654079811,0,1,0,0,0,0,0,-0.09453675,-0.995521372,0.18822671,0.982125606,-0.280230675,-0.95993269,0.369724543,0.929141411,-0.455906694,-0.890027576,0.538005172,0.842941537,-0.6152846,-0.788305056,0.687052767,0.726607525,-0.752666828,-0.658401585,0.811539059,0.584298174,-0.863142128,-0.504961055,0.907013813,0.421100871
7/9/2015,0,12,3,12,7.863651265,8,-0.583460335,0,0,0,0,0,0,0.001953125,7.978996371,0,7.856706793,10,7.553061844,7.618145792,7.661040689,0,0,1,0,0,0,0,-0.111659007,-0.99374658,0.221921513,0.975064532,-0.329408482,-0.944187509,0.432775593,0.901501684,-0.530730048,-0.847540923,0.622046748,0.782980104,-0.70558361,-0.708626678,0.780295851,0.625410573,-0.845249057,-0.534372558,0.89963087,0.436651232,-0.942761143,-0.333468779,0.974100455,0.226115686
7/10/2015,0,12,3,12,7.882314919,7,-0.584240656,0,0,0,0,0,0,0.000976563,7.863651265,7.978996371,8.012018239,-0.108978753,7.554409654,7.637613157,7.667828753,0,0,0,1,0,0,0,-0.128748177,-0.99167732,0.255353295,0.966847814,-0.377707965,-0.925924777,0.49377555,0.869589389,-0.601624063,-0.798779373,0.699458327,0.714673386,-0.785649855,-0.618671403,0.858763958,0.512371412,-0.917583626,-0.397542814,0.961129784,0.276096973,-0.98867759,-0.150055398,0.999768502,0.021516097
7/11/2015,0,12,3,12,7.783640596,7,-0.584240656,0,0,0,0,0,0,0.000488281,7.882314919,7.863651265,7.768956045,0.018846154,7.526563692,7.652410017,7.66675262,0,0,0,0,1,0,0,-0.145799197,-0.989314204,0.288482433,0.957485188,-0.42500034,-0.90519319,0.552435313,0.833555772,-0.668063864,-0.74410394,0.769414827,0.638749422,-0.85432217,-0.519743812,0.920971288,0.38963045,-0.967937783,-0.251190064,0.994217907,0.107381347,-0.999250011,0.038722281,0.982926552,-0.183998352
7/12/2015,0,12,3,12,6.820016365,6,-0.584240656,0,0,0,0,0,0,0.000244141,7.783640596,7.882314919,6.747586527,-0.093997735,7.529253001,7.660955489,7.671842323,0,0,0,0,0,1,0,-0.162807013,-0.986657933,0.321269662,0.946987753,-0.471159508,-0.882048025,0.60847687,0.793571609,-0.729557554,-0.683919422,0.831170626,0.556017437,-0.91060463,-0.413278608,0.965739938,0.259511797,-0.995105311,-0.098820139,0.997917161,-0.064508449,-0.974100455,0.226115686,0.924290722,-0.38168922
7/13/2015,0,12,3,12,7.79399909,8,-0.605699485,0,0,0,0,0,0,0.00012207,6.820016365,7.783640596,7.38274645,-0.61875,7.53415197,7.652376095,7.649867212,0,0,0,0,0,0,1,-0.179766586,-0.983709294,0.353676122,0.935367949,-0.516062391,-0.856550996,0.661634618,0.749826401,-0.785649855,-0.618671403,0.88406751,0.467359217,-0.953680997,-0.300819808,0.992222209,0.124479264,-0.998435421,0.05591699,0.972118197,-0.23449139,-0.914127988,0.405425728,0.826354199,-0.563150724
7/14/2015,0,12,3,12,7.83991936,11,-0.57214568,0,0,0,0,0,0,6.10E-05,7.79399909,6.820016365,0,1.650273224,7.594740657,7.655559732,7.651199424,1,0,0,0,0,0,0,-0.19667289,-0.98046916,0.385663406,0.922639549,-0.559589262,-0.828770087,0.711656622,0.702527474,-0.835925479,-0.548842958,0.927541684,0.373719715,-0.982926552,-0.183998352,0.999916659,-0.012910296,-0.977848342,0.209314646,0.917583626,-0.397542814,-0.821476553,0.570242293,0.693281227,-0.72066715
7/15/2015,0,12,3,12,7.936302693,10,-0.636522167,0,0,0,0,0,0,1,7.83991936,7.79399909,7.978996371,0.047010309,7.762352961,7.659946,7.673440152,0,1,0,0,0,0,0,-0.213520915,-0.976938493,0.417193603,0.908817637,-0.601624063,-0.798779373,0.758305808,0.651898996,-0.880012204,-0.474951072,0.961129784,0.276096973,-0.997917161,-0.064508449,0.98867759,-0.150055398,-0.933837229,0.357698239,0.835925479,-0.548842958,-0.699458327,0.714673386,0.530730048,-0.847540923
7/16/2015,0,12,3,12,7.693481641,7,-0.656030194,0,0,0,0,0,0,0.5,7.936302693,7.83991936,7.863651265,0.101220953,7.754910272,7.659070284,7.679128133,0,0,1,0,0,0,0,-0.23030567,-0.973118337,0.448229342,0.893918597,-0.642054713,-0.766658819,0.801361088,0.598180914,-0.917583626,-0.397542814,0.984473817,0.17553149,-0.998435421,0.05591699,0.958717817,-0.284359187,-0.867456355,0.497513289,0.729557554,-0.683919422,-0.552435313,0.833555772,0.345612313,-0.938377392
7/17/2015,0,12,3,12,8.039479919,8,-0.656810515,0,0,0,0,0,0,0.25,7.693481641,7.936302693,7.882314919,-0.215665236,7.729672535,7.645875825,7.673905059,0,0,0,1,0,0,0,-0.24702218,-0.969009826,0.47873384,0.877960085,-0.680773409,-0.732494072,0.840618406,0.541627821,-0.94836158,-0.317191289,0.997324973,0.07309513,-0.984473817,0.17553149,0.91060463,-0.413278608,-0.780295851,0.625410573,0.601624063,-0.798779373,-0.385663406,0.922639549,0.145799197,-0.989314204
7/18/2015,0,12,3,12,7.541152455,7,-0.656810515,0,0,0,0,0,0,0.125,8.039479919,7.693481641,7.783640596,0.413588691,7.757600911,7.648739789,7.678496017,0,0,0,0,1,0,0,-0.263665493,-0.964614176,0.508670944,0.860961016,-0.717676914,-0.696376226,0.875891705,0.482507742,-0.972118197,-0.23449139,0.999546281,-0.030120305,-0.956234827,0.292600336,0.845249057,-0.534372558,-0.674443619,0.738326354,0.455906694,-0.890027576,-0.2051045,0.97874008,-0.060213277,-0.998185534
7/19/2015,0,12,3,12,6.768493212,3,-0.656810515,0,0,0,0,0,0,0.0625,7.541152455,8.039479919,6.820016365,-0.392580645,7.725519235,7.632193464,7.678233802,0,0,0,0,0,1,0,-0.280230675,-0.95993269,0.538005172,0.842941537,-0.752666828,-0.658401585,0.907013813,0.421100871,-0.98867759,-0.150055398,0.991114064,-0.133014707,-0.914127988,0.405425728,0.763888613,-0.645348113,-0.552435313,0.833555772,0.296712819,-0.954966755,-0.017213356,0.999851839,-0.263665493,-0.964614176
7/20/2015,0,12,3,12,7.837948916,12,-0.686852876,0,0,0,0,0,0,0.03125,6.768493212,7.541152455,7.79399909,-0.53850239,7.722614275,7.632816323,7.654695959,0,0,0,0,0,0,1,-0.296712819,-0.954966755,0.566701756,0.823923006,-0.785649855,-0.618671403,0.933837229,0.357698239,-0.997917161,-0.064508449,0.972118197,-0.23449139,-0.858763958,0.512371412,0.668063864,-0.74410394,-0.417193603,0.908817637,0.128748177,-0.99167732,0.171293144,0.985220107,-0.455906694,-0.890027576
7/21/2015,0,12,3,12,7.637234389,10,-0.66812517,0,0,0,0,0,0,0.015625,7.837948916,6.768493212,7.83991936,1.915995397,7.729484122,7.66438015,7.654648577,1,0,0,0,0,0,0,-0.313107041,-0.949717843,0.594726687,0.803927962,-0.816538051,-0.577291617,0.956234827,0.292600336,-0.999768502,0.021516097,0.942761143,-0.333468779,-0.790945657,0.611886401,0.559589262,-0.828770087,-0.271958158,0.962309077,-0.043022233,-0.999074115,0.353676122,0.935367949,-0.628762815,-0.777597147
7/22/2015,0,12,3,12,7.771067086,17,-0.71962636,0,0,0,0,0,0,0.0078125,7.637234389,7.837948916,7.936302693,-0.181925809,7.699777706,7.731554711,7.673688129,0,1,0,0,0,0,0,-0.329408482,-0.944187509,0.622046748,0.782980104,-0.845249057,-0.534372558,0.974100455,0.226115686,-0.994217907,0.107381347,0.903355802,-0.428891938,-0.711656622,0.702527474,0.440518784,-0.897743394,-0.120208045,0.992748722,-0.213520915,-0.976938493,0.523415607,0.852077521,-0.774884041,-0.632103411
7/23/2015,0,12,3,12,7.658227526,13,-0.764884982,0,0,0,0,0,0,0.00390625,7.771067086,7.637234389,7.693481641,0.143270622,7.671826798,7.714231145,7.672432111,0,0,1,0,0,0,0,-0.345612313,-0.938377392,0.648629561,0.761104259,-0.871706319,-0.490028666,0.987349442,0.158559385,-0.98130647,0.192451582,0.85432217,-0.519743812,-0.622046748,0.782980104,0.313107041,-0.949717843,0.034421612,0.999407401,-0.377707965,-0.925924777,0.674443619,0.738326354,-0.888057323,-0.459732739
7/24/2015,0,12,3,12,7.748028524,11,-0.769957069,0,0,0,0,0,0,0.001953125,7.658227526,7.771067086,8.039479919,-0.106751055,7.666757079,7.69870952,7.669339621,0,0,0,1,0,0,0,-0.361713731,-0.932289213,0.674443619,0.738326354,-0.895839291,-0.444378178,0.995918996,0.09025161,-0.961129784,0.276096973,0.796182864,-0.60505607,-0.523415607,0.852077521,0.179766586,-0.983709294,0.18822671,0.982125606,-0.530730048,-0.847540923,0.801361088,0.598180914,-0.963470549,-0.267814305
7/25/2015,0,12,3,12,7.63385356,7,-0.769957069,0,0,0,0,0,0,0.000976563,7.748028524,7.658227526,7.541152455,0.094000945,7.61290161,7.687866216,7.669837552,0,0,0,0,1,0,0,-0.377707965,-0.925924777,0.699458327,0.714673386,-0.917583626,-0.397542814,0.999768502,0.021516097,-0.933837229,0.357698239,0.729557554,-0.683919422,-0.417193603,0.908817637,0.043022233,-0.999074115,0.3375229,0.941317318,-0.668063864,-0.74410394,0.89963087,0.436651232,-0.997917161,-0.064508449
7/26/2015,0,12,3,12,6.762729507,8,-0.769957069,0,0,0,0,0,0,0.000488281,7.63385356,7.748028524,6.768493212,-0.107944732,7.625734435,7.676870945,7.670241938,0,0,0,0,0,1,0,-0.393590277,-0.91928597,0.723644038,0.690173388,-0.936881346,-0.349647455,0.998879716,-0.047321388,-0.89963087,0.436651232,0.655156357,-0.755493314,-0.304921225,0.952377576,-0.09453675,-0.995521372,0.47873384,0.877960085,-0.785649855,-0.618671403,0.965739938,0.259511797,-0.989932495,0.141540295
7/27/2015,0,12,3,12,7.778211475,12,-0.801560071,0,0,0,0,0,0,0.000244141,6.762729507,7.63385356,7.837948916,-0.581800581,7.625385991,7.675181335,7.648993967,0,0,0,0,0,0,1,-0.409355959,-0.912374758,0.746972088,0.664855398,-0.953680997,-0.300819808,0.993256849,-0.1159346,-0.858763958,0.512371412,0.573772268,-0.819014887,-0.18822671,0.982125606,-0.23030567,-0.973118337,0.60847687,0.793571609,-0.880012204,-0.474951072,0.997324973,0.07309513,-0.939856058,0.341570769
7/28/2015,0,12,3,12,7.732369222,15,-0.770347229,0,0,0,0,0,0,0.00012207,7.778211475,6.762729507,7.637234389,1.762731481,7.615087095,7.673920552,7.652798905,1,0,0,0,0,0,0,-0.42500034,-0.90519319,0.769414827,0.638749422,-0.967937783,-0.251190064,0.982926552,-0.183998352,-0.811539059,0.584298174,0.486272707,-0.873807104,-0.068802427,0.997630305,-0.361713731,-0.932289213,0.723644038,0.690173388,-0.94836158,-0.317191289,0.993256849,-0.1159346,-0.849817092,0.527077709
7/29/2015,0,12,3,12,7.782390336,12,-0.739134387,0,0,0,0,0,0,6.10E-05,7.732369222,7.778211475,7.771067086,-0.044826142,7.62955933,7.665284718,7.670226387,0,1,0,0,0,0,0,-0.440518784,-0.897743394,0.790945657,0.611886401,-0.979613692,-0.200890555,0.967937783,-0.251190064,-0.758305808,0.651898996,0.393590277,-0.91928597,0.051619667,0.998666816,-0.486272707,-0.873807104,0.821476553,0.570242293,-0.98867759,-0.150055398,0.953680997,-0.300819808,-0.723644038,0.690173388
7/30/2015,0,12,3,12,7.592870288,11,-0.748498239,0,0,0,0,0,0,3.05E-05,7.782390336,7.732369222,7.658227526,0.051315789,7.631431665,7.651833188,7.671252188,0,0,1,0,0,0,0,-0.455906694,-0.890027576,0.811539059,0.584298174,-0.98867759,-0.150055398,0.94836158,-0.317191289,-0.699458327,0.714673386,0.296712819,-0.954966755,0.171293144,0.985220107,-0.601624063,-0.798779373,0.89963087,0.436651232,-0.999768502,0.021516097,0.880012204,-0.474951072,-0.566701756,0.823923006
7/31/2015,0,12,3,12,7.796880343,15,-0.803901035,0,0,0,0,0,0,1,7.592870288,7.782390336,7.748028524,-0.172715895,7.622104667,7.644680082,7.664612513,0,0,0,1,0,0,0,-0.471159508,-0.882048025,0.831170626,0.556017437,-0.995105311,-0.098820139,0.924290722,-0.38168922,-0.635432301,0.772156584,0.19667289,-0.98046916,0.288482433,0.957485188,-0.70558361,-0.708626678,0.956234827,0.292600336,-0.98130647,0.192451582,0.774884041,-0.632103411,-0.385663406,0.922639549
8/1/2015,0,12,3,12,7.757906208,6,-0.803901035,0,0,0,0,0,0,0.5,7.796880343,7.592870288,7.63385356,0.226424609,7.630183831,7.621580054,7.658495038,0,0,0,0,1,0,0,-0.486272707,-0.873807104,0.849817092,0.527077709,-0.998879716,-0.047321388,0.895839291,-0.444378178,-0.566701756,0.823923006,0.09453675,-0.995521372,0.401487989,0.915864288,-0.796182864,-0.60505607,0.989932495,0.141540295,-0.933837229,0.357698239,0.642054713,-0.766658819,-0.18822671,0.982125606
8/2/2015,0,12,3,12,6.849066283,11,-0.803901035,0,0,0,0,0,0,0.25,7.757906208,7.796880343,6.762729507,-0.038240132,7.648944044,7.637406574,7.654664371,0,0,0,0,0,1,0,-0.501241813,-0.865307254,0.867456355,0.497513289,-0.99999074,0.004303538,0.863142128,-0.504961055,-0.49377555,0.869589389,-0.008606997,-0.999962959,0.508670944,0.860961016,-0.871706319,-0.490028666,0.999916659,-0.012910296,-0.858763958,0.512371412,0.486272707,-0.873807104,0.017213356,0.999851839
8/3/2015,0,12,3,12,7.889084407,11,-0.876470893,0,0,0,0,0,0,0.125,6.849066283,7.757906208,7.778211475,-0.597263788,7.654240091,7.639917108,7.621358468,0,0,0,0,0,0,1,-0.516062391,-0.856550996,0.88406751,0.467359217,-0.998435421,0.05591699,0.826354199,-0.563150724,-0.417193603,0.908817637,-0.111659007,-0.99374658,0.60847687,0.793571609,-0.930723931,-0.365722523,0.98594815,-0.167051626,-0.758305808,0.651898996,0.313107041,-0.949717843,0.221921513,0.975064532
8/4/2015,0,12,3,12,8.039479919,6,-0.856962867,0,0,0,0,0,0,0.0625,7.889084407,6.849066283,7.732369222,1.831210191,7.673023766,7.644474954,7.626277766,1,0,0,0,0,0,0,-0.530730048,-0.847540923,0.89963087,0.436651232,-0.994217907,0.107381347,0.785649855,-0.618671403,-0.3375229,0.941317318,-0.213520915,-0.976938493,0.699458327,0.714673386,-0.972118197,-0.23449139,0.94836158,-0.317191289,-0.635432301,0.772156584,0.128748177,-0.99167732,0.417193603,0.908817637
8/5/2015,0,12,3,12,7.964503364,7,-0.88115282,0,0,0,0,0,0,0.03125,8.039479919,7.889084407,7.782390336,0.162354706,7.726086611,7.678987208,7.662170012,0,1,0,0,0,0,0,-0.545240439,-0.838279705,0.914127988,0.405425728,-0.987349442,0.158559385,0.741222011,-0.671259958,-0.255353295,0.966847814,-0.313107041,-0.949717843,0.780295851,0.625410573,-0.995105311,-0.098820139,0.888057323,-0.459732739,-0.49377555,0.869589389,-0.060213277,-0.998185534,0.594726687,0.803927962
8/6/2015,0,12,3,12,7.705262475,5,-0.898319883,0,0,0,0,0,0,0.015625,7.964503364,8.039479919,7.592870288,-0.072258065,7.755828349,7.695563078,7.681867818,0,0,1,0,0,0,0,-0.559589262,-0.828770087,0.927541684,0.373719715,-0.977848342,0.209314646,0.693281227,-0.72066715,-0.171293144,0.985220107,-0.409355959,-0.912374758,0.849817092,0.527077709,-0.999250011,0.038722281,0.806479946,-0.591261445,-0.3375229,0.941317318,-0.24702218,-0.969009826,0.746972088,0.664855398
8/7/2015,0,12,3,12,7.751905333,7,-0.930313046,0,0,0,0,0,0,0.0078125,7.705262475,7.964503364,7.796880343,-0.228442281,7.7701629,7.698871439,7.71540605,0,0,0,1,0,0,0,-0.573772268,-0.819014887,0.939856058,0.341570769,-0.965739938,0.259511797,0.642054713,-0.766658819,-0.085964799,0.996298175,-0.501241813,-0.865307254,0.907013813,0.421100871,-0.984473817,0.17553149,0.70558361,-0.708626678,-0.171293144,0.985220107,-0.42500034,-0.90519319,0.867456355,0.497513289
8/8/2015,0,12,3,12,7.409741954,7,-0.930313046,0,0,0,0,0,0,0.00390625,7.751905333,7.705262475,7.757906208,0.047769265,7.76368921,7.699162829,7.706552933,0,0,0,0,1,0,0,-0.587785252,-0.809016994,0.951056516,0.309016994,-0.951056516,0.309016994,0.587785252,-0.809016994,-7.35E-16,1,-0.587785252,-0.809016994,0.951056516,0.309016994,-0.951056516,0.309016994,0.587785252,-0.809016994,-1.47E-15,1,-0.587785252,-0.809016994,0.951056516,0.309016994
8/9/2015,0,12,3,12,6.423246964,6,-0.930313046,0,1,0,0,0,0,0.001953125,7.409741954,7.751905333,6.849066283,-0.289892473,7.721031946,7.685637438,7.69221983,0,0,0,0,0,1,0,-0.601624063,-0.798779373,0.961129784,0.276096973,-0.933837229,0.357698239,0.530730048,-0.847540923,0.085964799,0.996298175,-0.668063864,-0.74410394,0.98130647,0.192451582,-0.89963087,0.436651232,0.455906694,-0.890027576,0.171293144,0.985220107,-0.729557554,-0.683919422,0.994217907,0.107381347
8/10/2015,0,12,3,12,6.492239835,3,-0.88856587,1,0,0,0,0,0,0.000976563,6.423246964,7.409741954,7.889084407,-0.627498486,7.700101173,7.677433514,7.660789555,0,0,0,0,0,0,1,-0.6152846,-0.788305056,0.970063922,0.242849722,-0.914127988,0.405425728,0.471159508,-0.882048025,0.171293144,0.985220107,-0.741222011,-0.671259958,0.997324973,0.07309513,-0.831170626,0.556017437,0.313107041,-0.949717843,0.3375229,0.941317318,-0.845249057,-0.534372558,0.995105311,-0.098820139
8/11/2015,0,12,3,12,7.839131648,14,-0.959965247,0,0,1,0,0,0,0.000488281,6.492239835,6.423246964,8.039479919,0.071544715,7.560972924,7.618566948,7.633079191,1,0,0,0,0,0,0,-0.628762815,-0.777597147,0.977848342,0.209314646,-0.891981346,0.452072204,0.409355959,-0.912374758,0.255353295,0.966847814,-0.806479946,-0.591261445,0.998879716,-0.047321388,-0.746972088,0.664855398,0.162807013,-0.986657933,0.49377555,0.869589389,-0.930723931,-0.365722523,0.953680997,-0.300819808
8/12/2015,0,12,3,12,7.855544678,7,-0.955673481,0,0,0,0,0,0,0.000244141,7.839131648,6.492239835,7.964503364,2.849772382,7.518219364,7.62754439,7.658919764,0,1,0,0,0,0,0,-0.642054713,-0.766658819,0.984473817,0.17553149,-0.867456355,0.497513289,0.345612313,-0.938377392,0.3375229,0.941317318,-0.863142128,-0.504961055,0.98594815,-0.167051626,-0.648629561,0.761104259,0.008606997,-0.999962959,0.635432301,0.772156584,-0.982926552,-0.183998352,0.871706319,-0.490028666
8/13/2015,0,12,3,12,7.53689713,12,-0.992738731,0,0,0,0,0,0,0.00012207,7.855544678,7.839131648,7.705262475,0.016554986,7.494906822,7.63385356,7.661338828,0,0,1,0,0,0,0,-0.655156357,-0.755493314,0.989932495,0.141540295,-0.840618406,0.541627821,0.280230675,-0.95993269,0.417193603,0.908817637,-0.91060463,-0.413278608,0.958717817,-0.284359187,-0.538005172,0.842941537,-0.145799197,-0.989314204,0.758305808,0.651898996,-0.99999074,0.004303538,0.752666828,-0.658401585
8/14/2015,0,12,3,12,8.180600948,10,-0.985715842,0,0,0,0,0,0,6.10E-05,7.53689713,7.855544678,7.751905333,-0.272974021,7.467207788,7.630114461,7.650866538,0,0,0,1,0,0,0,-0.668063864,-0.74410394,0.994217907,0.107381347,-0.811539059,0.584298174,0.213520915,-0.976938493,0.49377555,0.869589389,-0.94836158,-0.317191289,0.917583626,-0.397542814,-0.417193603,0.908817637,-0.296712819,-0.954966755,0.858763958,0.512371412,-0.98130647,0.192451582,0.601624063,-0.798779373
8/15/2015,0,12,3,12,8.036249942,10,-0.985715842,0,0,0,0,0,0,1,8.180600948,7.53689713,7.409741954,0.904,7.564016162,7.668828095,7.663063156,0,0,0,0,1,0,0,-0.680773409,-0.732494072,0.997324973,0.07309513,-0.780295851,0.625410573,0.145799197,-0.989314204,0.566701756,0.823923006,-0.976010551,-0.21772323,0.863142128,-0.504961055,-0.288482433,0.957485188,-0.440518784,-0.897743394,0.933837229,0.357698239,-0.927541684,0.373719715,0.42500034,-0.90519319
8/16/2015,0,12,3,12,6.811244379,3,-0.985715842,0,0,0,0,0,0,0.5,8.036249942,8.180600948,6.423246964,-0.134453782,7.665351691,7.693579305,7.677014375,0,0,0,0,0,1,0,-0.693281227,-0.72066715,0.999250011,0.038722281,-0.746972088,0.664855398,0.077386479,-0.99700117,0.635432301,0.772156584,-0.993256849,-0.1159346,0.796182864,-0.60505607,-0.154308821,0.988022666,-0.573772268,-0.819014887,0.98130647,0.192451582,-0.840618406,0.541627821,0.23030567,-0.973118337
